sample_id,filename,md5,title,description,type,href,size,download_link,last_checked
14155,videoeditmagic.exe,3bf61562b2e63a7035dff310317c3364,Video Edit Magic,Install your own video studio at home with Video Edit Magic.,most_popular,https://video-edit-magic.software.informer.com/,25.5 MB,http://www.deskshare.com/vem.aspx,"September 26, 2023."
14156,karaoke5.exe,cd3c8e8dc7b0f1a7d0ff0e1dea06783a,Karaoke 5,"Play and create MIDI, MP3, K5 and MP4 audio files.",most_popular,https://karaoke-5.informer.com/,156 MB,http://www.karaoke5.com,"April 29, 2024."
14157,tc30123100a.exe,69171e81c70c68a2bc04f9b66925fbed,TOSHIBA PC Diagnostic Tool,Displays the basic information of a computer and diagnoses its built-in devices.,most_popular,https://toshiba-pc-diagnostic-tool.software.informer.com/,12.7 MB,https://toshiba-pc-diagnostic-tool.software.informer.com/download/?ca1363bb,"May 17, 2024."
14158,tl-wn751nd_v2.0_easy_setup_ass.rar,a5c2207f20f183d2cb90de93ab554915,TL-WN751ND Driver,TL-WN751ND Driver installs the necessary files for the device.,most_popular,https://tl-wn751nd-driver.software.informer.com/,19.1 MB,http://www.tp-link.com/en/products/details/cat-11_TL-WN751ND.html,"March 15, 2024."
14159,bwavol2setup_1_2.exe,398f783a58b155aabef3abfefbb5bf28,Bookworm Adventures Volume 2,The sequel to Bookworm - a new game to save the world from monsters using words.,most_popular,https://bookworm-adventures-volume-2.software.informer.com/,59 MB,https://bookworm-adventures-volume-2.software.informer.com/download/?ca33f12,"June 28, 2024."
14161,zasetupweb_156_111_18054.exe,ef015ff03a7147c482b2dc4ea2431018,ZoneAlarm Free Antivirus +,"Detects and blocks viruses, spyware, worms and Trojan horses.",most_popular,https://zonealarm-free-antivirus-firewall.software.informer.com/,5.5 MB,https://zonealarm-free-antivirus-firewall.software.informer.com/download/?cf1cee28,"May 24, 2023."
14162,hotvirtualkeyboardsetup.exe,c29bfc402c160e897a3ce0bf0eeb02b8,Hot Virtual Keyboard,Replace Windows On-Screen Keyboard with a customizable keyboard.,most_popular,https://hot-virtual-keyboard.informer.com/,7 MB,https://hot-virtual-keyboard.informer.com/download/?ca2c7f5f,"May 3, 2024."
14163,thelogocreator_v68_trial.zip,ccc845b67a710020176c5e70df174999,The Logo Creator,The Logo Creator by Laughingbird Software.,most_popular,https://the-logo-creator.informer.com/,185 MB,https://the-logo-creator.informer.com/download/?ca1a2ba3,"October 22, 2023."
14164,securitymonitorpro.exe,b87f9eb67c665b92c2ff9ba7df9cec54,Security Monitor Pro,Use webcams and IP cameras for video security and surveillance.,most_popular,https://security-monitor-pro.informer.com/,22.2 MB,https://security-monitor-pro.informer.com/download/?ca64215,"May 20, 2024."
14165,expertpdf_v9_pro.exe,ddaeaf401382dcbe94e17bd8019d2dd2,eXPert PDF,"Create, manipulate, convert, and protect PDF documents.",most_popular,https://expert-pdf.informer.com/,57.2 MB,https://expert-pdf.informer.com/download/?ca1a3648,"September 15, 2023."
14166,dvdmaker.zip,905baef6de946fe3f0fd4bb556cf55e0,Sothink Movie DVD Maker,Aimed at creating DVD discs.,most_popular,https://sothink-movie-dvd-maker.software.informer.com/,28.2 MB,https://sothink-movie-dvd-maker.software.informer.com/download/?ca51513,"June 3, 2024."
14167,passportmaker.exe,8f84923315c3c6688a2131015cf5f7b1,Passport Photo Maker,"Create ID photos for passport, visa and other documents automatically.",most_popular,https://passport-photo-maker.software.informer.com/,25.8 MB,https://passport-photo-maker.software.informer.com/download/?ca36b72f,"May 21, 2024."
14168,duplicatecleanerpro4_setup.exe,580b460132857a3ef7ad39a4ff9d6ad2,Duplicate Cleaner Pro,Find and delete duplicates files from your computer.,most_popular,https://duplicate-cleaner-pro.software.informer.com/,10.3 MB,https://duplicate-cleaner-pro.software.informer.com/download/?ca1a73c8,"June 23, 2024."
14170,thonny-3.1.2.exe,ad8af93c1454c8502a49c7f4e5bc0b15,Thonny,An IDE specifically intended for Python beginners.,most_popular,https://thonny.software.informer.com/,12.4 MB,https://thonny.software.informer.com/download/?ca36800a,"November 18, 2023."
14171,mykeyfinder.exe,48f3de6fbd199dd6cd101944b6de6e4c,MyKeyFinder,Find product keys of software applications in your Windows PC.,most_popular,https://mykeyfinder.informer.com/,5.3 MB,https://mykeyfinder.informer.com/download/?ca1e8acd,"June 1, 2024."
14172,hppro.exe,8778f3210bef38579817e8fa4d0e5ee2,Home Plan Pro,CAD software for architects and engineers.,most_popular,https://home-plan-pro.software.informer.com/,3.6 MB,https://home-plan-pro.software.informer.com/download/?ca10e8e5,"October 6, 2023."
14173,lingo-windows-64x86-20.0.zip,a4f1b43d9ae0b42fe63cc4694270d45c,LINGO,"Build and solve Linear, Nonlinear, Quadratic, and other optimization models.",most_popular,https://lingo.informer.com/,92.1 MB,https://lingo.informer.com/download/?ca341820,"June 2, 2024."
14174,netis_wf2414_-v1.4.29433.zip,9b4a28134458396a46e22a7ac08f19da,netis Wireless LAN Driver,,most_popular,https://netis-wireless-lan-driver-and-utility.software.informer.com/,2.6 MB,https://netis-wireless-lan-driver-and-utility.software.informer.com/download/?caba237,"May 18, 2024."
14175,qnapqfinderprowindows-6.5.0.0508.exe,d3ed19175e57f2adc686c0b02505ad98,QNAP Qfinder Pro,Find and access all the QNAP NAS your local network.,most_popular,https://qnap-qfinder-pro.software.informer.com/,37.2 MB,https://qnap-qfinder-pro.software.informer.com/download/?ca1abf1d,"June 9, 2024."
14176,sendblaster316.zip,64255a3b83c30836ddab03fae607455c,SendBlaster,It allows you to send bulk e-mails to thousands of recipients very easily.,most_popular,https://sendblaster.software.informer.com/,40.8 MB,https://sendblaster.software.informer.com/download/?ca676ed,"April 24, 2024."
14177,aod_setup_4.3.1.exe,b9b83893a27a01b7737da7d956d9614b,AMD OverDrive,Tune and overclock AMD DDR3 memory settings.,most_popular,https://amd-overdrive.software.informer.com/,30.4 MB,https://amd-overdrive.software.informer.com/download/?ca7ccd9,"September 26, 2023."
14178,cuesplitter_setup.exe,433fb5df5a710805d36493bad62412cb,Medieval CUE Splitter,Free tool to extract audio tracks using a CUE or XMCD file.,most_popular,https://medieval-cue-splitter.software.informer.com/,1.2 MB,https://medieval-cue-splitter.software.informer.com/download/?ca7337,"April 27, 2024."
14179,pw36d_st.exe,9a78eee8a41910d6ddd1a5b733be9ee7,PCB Wizard 3,Is a package for designing single-sided and double-sided printed circuit boards,most_popular,https://pcb-wizard.software.informer.com/,6 MB,https://pcb-wizard.software.informer.com/download/?ca3f5e4,"May 30, 2024."
14181,dpa_maker.exe,5508b9c100f208698a285caf129c5c4c,DP Animation Maker,"Design your own animated wallpapers, screensavers and banners.",most_popular,https://dp-animation-maker.informer.com/,26.3 MB,https://dp-animation-maker.informer.com/download/?ca35c5e5,"May 28, 2024."
14182,hfs_win_trial.msi,2242fcd5b42c028420472c0cf902d97f,Paragon HFS+ for Windows™,Manage Mac HFS+/HFSX file systems from any Microsoft Windows NTFS partitions.,most_popular,https://paragon-hfs-for-windows.software.informer.com/,40.1 MB,https://paragon-hfs-for-windows.software.informer.com/download/?ca1a486b,"June 1, 2024."
14183,6ed2e377fc6624de6a2648f23c6f4827_johndeere_setup.exe,9671513e92b6631988daccfde942be42,John Deere Drive Green,A farming simulation game where you play a farmer running your own farm.,most_popular,https://john-deere-drive-green.software.informer.com/,130 MB,https://john-deere-drive-green.software.informer.com/download/?ca1a2e2f,"May 2, 2024."
14184,clustalx-2.1-win.msi,01f968b051ed930bc90c2a599059262e,clustalx,A windows interface for the ClustalW multiple sequence alignment program,most_popular,https://clustalx.software.informer.com/,4.7 MB,https://clustalx.software.informer.com/download/?ca7d3c6,"June 18, 2024."
14185,newbluearteffectsforwindowssetup30-130227.exe,b63ad94dfae9153e9caa8f30df710ccd,Art Effects,Art Effects delivers visual sophistication to your video production.,most_popular,https://art-effects1.software.informer.com/,54.9 MB,https://art-effects1.software.informer.com/download/?ca1072a8,"May 15, 2024."
14186,vcs_diamond.exe,0735563926c8b73c36e4c7bf3fd0f333,AV Voice Changer Software,"Morph voice during audio chat in Skype, Facebook, and other programs.",most_popular,https://av-voice-changer-software.software.informer.com/,46 MB,https://av-voice-changer-software.software.informer.com/download/?ca1a361b,"May 10, 2024."
14187,ipcameratool_version_1.0.0.1_-_20131120.zip,42050695bf7b286e3355480285abcd73,IPCamSetup,Program for controlling your Foscam Wireless IP Camera.,most_popular,https://ipcamsetup.software.informer.com/,803 KB,https://ipcamsetup.software.informer.com/download/?cab091c,"July 4, 2024."
14188,upworksetup.exe,f61f74af808f57889344f17d7aa66b36,Upwork,Keep track of the time spent on a task and contact your employer.,most_popular,https://upwork.software.informer.com/,17.6 MB,https://upwork.software.informer.com/download/?cae4cf5,"June 9, 2024."
14189,dofus.exe,4c78ae638b189d856548faebde390ce1,Dofus,Tactical game featuring wild humor but with a unique style.,most_popular,https://dofus.software.informer.com/,6.2 MB,https://dofus.software.informer.com/download/?ca1ab679,"July 2, 2024."
14190,whocrashedsetup.exe,de4f48fe04116c9a293456924860d363,WhoCrashed,Reveals the drivers responsible for crashing your computer.,most_popular,https://whocrashed.informer.com/,9.5 MB,https://whocrashed.informer.com/download/?ca1b0de8,"July 3, 2024."
14191,fastimageresizer_098.exe,cbe9ad7d894f304e82cf85265ddb3f27,fastImageResizer,Very useful tool which can help you to resize your images.,most_popular,https://fastimageresizer.software.informer.com/,439 KB,https://fastimageresizer.software.informer.com/download/?cf1de36d,"April 29, 2024."
14192,igdm-setup-2.5.1.exe,800664e236be703b8805dfd303ef67f7,IGdm,For sending and reading Instagram direct messages from your desktop.,most_popular,https://igdm.software.informer.com/,67.4 MB,https://igdm.software.informer.com/download/?ca1aa3d2,"June 1, 2024."
14193,mindmanager_14.1.190_en.exe,b7faad2afd4d406252c844ca773c8bd5,Mindjet MindManager,"Visualize your brainstorming, project, strategies, and other thoughts.",most_popular,https://mindjet-mindmanager.informer.com/,94.5 MB,https://mindjet-mindmanager.informer.com/download/?ca7bc6c,"April 18, 2024."
14194,gdata_internetsecurity_web_weu.exe,e990293d83736a00a6565e757ecf220e,G DATA INTERNET SECURITY,"Protects users from malware, cyber attacks and online threats.",most_popular,https://g-data-internet-security.software.informer.com/,16.9 MB,https://g-data-internet-security.software.informer.com/download/?ca35da0d,"May 29, 2024."
14195,s-cnx2_-020300wf-nsaen-all_.exe,d15881faae24f85af7640d6f613def2f,Capture NX,Full-featured non-destructive photo editing program.,most_popular,https://capture-nx.software.informer.com/,113 MB,https://capture-nx.software.informer.com/download/?ca3d623,"June 4, 2024."
14196,motocast_installer_2.0.31.exe,281b8327d43d7291067f04ba5771f49b,MotoCast,"Connect with MotoCast Wireless to stream all your music, videos, documents.",most_popular,https://motocast.informer.com/,112 MB,https://motocast.informer.com/download/?ca5ab8a,"June 4, 2024."
14197,hdclone.6.0.5.fe.en.exe,7b7a88a516a4c23dd303ec0a45f32dae,HDClone,Cre­ates phys­i­cal or log­i­cal cop­ies and file im­ages of hard disks.,most_popular,https://hdclone.informer.com/,17.4 MB,https://hdclone.informer.com/download/?cafb662,"May 3, 2024."
14198,mobimover_trial.exe,6b651b030bdd15b29767579aa850ce11,EaseUS MobiMover,Helps sharing files between iOS devices and Windows PC.,most_popular,https://easeus-mobimover.software.informer.com/,195 MB,https://www.easeus.com/phone-transfer/mobimover.html,"June 9, 2024."
14199,hiveodbc32.msi,27b15d493f4aa3791910c0d48592a48d,Microsoft Hive ODBC Driver,One of the most established APIs for connecting to and working with databases.,most_popular,https://microsoft-hive-odbc-driver.software.informer.com/,28.5 MB,https://microsoft-hive-odbc-driver.software.informer.com/download/?cf1dcf57,"October 25, 2023."
14200,mwsnap300.exe,091032dc5d5a67a626e1435a6d1e8427,MWSnap,Great and free program to take desktop snapshots.,most_popular,https://mwsnap.software.informer.com/,643 KB,https://mwsnap.software.informer.com/download/?ca1d0314,"October 18, 2023."
14201,aptana_studio_3_setup.exe,34db31199640d953cacc74114581a693,Aptana Studio,It allows you to develop and test your entire web application.,most_popular,https://aptana-studio.software.informer.com/,144 MB,http://gopro.com,"July 3, 2024."
14202,setup_pepakura404_en.exe,0a54859c134b8d958a27947d95cd4207,Pepakura Designer,Create cutout paper craft models from 3D files easily.,most_popular,https://pepakura-designer.informer.com/,14.7 MB,https://pepakura-designer.informer.com/download/?ca18e328,"June 8, 2024."
14203,iso2discsetup.exe,3080b796478cd2f05c0d18e2614b106a,ISO2Disc,"Burn ISO files to your CD, DVD, Blu-ray or USB stick.",most_popular,https://iso2disc.informer.com/,3.3 MB,https://iso2disc.informer.com/download/?ca1be930,"May 24, 2023."
14204,photocollagemax-2.0.7.2.setup.exe,344599101aee2d7c94e2284f8c8bc2b8,Photo Collage Max,Make unique collages for memorable occasions with your own favorite photos.,most_popular,https://photo-collage-max.informer.com/,34 MB,https://photo-collage-max.informer.com/download/?ca1a2e52,"May 13, 2024."
14206,vyprvpn-4.1.0.10541-installer.exe,e1b5a79b12c197ca71c291dea926bfec,VyprVPN,Free secure personal VPN for Windows desktops & laptops.,most_popular,https://vyprvpn.software.informer.com/,10.7 MB,https://vyprvpn.software.informer.com/download/?ca1e0dde,"July 7, 2024."
14207,tpsctrl-20120802133509.zip,7e9221df126d2b662d7589d2694f3885,TOSHIBA PeakShift Control,It is a free program that stops drawing electricity from the AC power supply.,most_popular,https://toshiba-peak-shift-control.software.informer.com/,14 MB,https://toshiba-peak-shift-control.software.informer.com/download/?ca70be7,"October 19, 2023."
14208,bcr62010_b010608_trail.exe,0f313c1318930f1645ac29e69b0950d4,Presto! BizCard,Tool that helps to manage your contact database.,most_popular,https://presto-bizcard.software.informer.com/,174 MB,https://presto-bizcard.software.informer.com/download/?ca4fe5f,"June 3, 2024."
14209,mo2_lexar_en_fr_esd.exe,438863027dba4e15077bc92807798c24,Corel MediaOne,Easy and interesting way of viewing your photos and Slide Shows,most_popular,https://corel-mediaone.informer.com/,250 MB,http://store.corel.com,"June 25, 2024."
14210,abw13001us.exe,41fc8a269302a80b25f950ebb6a57fa1,Brother P-touch Address Book,Creates address books and prints pre-sized labels.,most_popular,https://brother-p-touch-address-book.software.informer.com/,31.7 MB,https://brother-p-touch-address-book.software.informer.com/download/?ca1a4e5c,"June 9, 2024."
14211,browserstar.exe,c73e35b7a6eb6c09b6c4df14f422874e,AntiBrowserSpy,This program will help you keep your Internet browsing experience safe.,most_popular,https://antibrowserspy.software.informer.com/,9.2 MB,https://antibrowserspy.software.informer.com/download/?cf1dc3e6,"October 22, 2023."
14212,photo-to-video-free.exe,d6a3d8fdf6005ffe1a9f5896418e07c2,Socusoft Photo To Video Converter,A free and simple slideshow maker with amazing pro-like results.,most_popular,https://socusoft-photo-to-video-converter-free-v.software.informer.com/,8.1 MB,https://socusoft-photo-to-video-converter-free-v.software.informer.com/download/?ca7ba01,"May 28, 2024."
